measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2004,7509.66552895487,9369.70542309749,5891.81952057243
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2004,1633.94027255829,2200.54863959478,1191.71299497262
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2005,4829.868148400022,6037.481077185644,3788.6198505085
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2005,1015.1029624418312,1379.1068428676135,726.6993954021424
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2005,7707.96857786253,9635.19355032551,6046.24429982826
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2005,1670.98940619036,2270.18638473186,1196.24022008654
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2006,5337.479648820054,6630.878741048036,4206.970576420366
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2006,1098.0634314533188,1468.6952674471886,794.8761708787476
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2006,7874.20447827144,9782.31272304298,6206.40240944594
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2006,1698.5558854204,2271.87329889472,1229.56612482721
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2007,5833.051978072718,7166.351020017135,4626.011967518554
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2007,1181.9304925389993,1587.208874333813,860.4073800219384
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2007,8026.609825548001,9861.30480695648,6365.654420904971
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2007,1720.8910703528102,2310.9764879305503,1252.75334420442
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2008,6261.117924003376,7811.3915053076,4990.804493818469
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2008,1264.4185030479457,1710.3924094292374,907.3716464372116
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2008,8134.375971940661,10148.47446405663,6483.99864815396
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2008,1737.02687129239,2349.69479525282,1246.52472920233
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2009,6617.622258012312,8276.434060905374,5252.614511198512
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2009,1344.3845041405682,1822.69611861918,968.4318504560028
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2009,8178.249170617611,10228.25682023764,6491.33307930544
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2009,1744.53511616749,2365.21424878077,1256.6816751697
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2010,6887.370723450178,8599.972818840635,5477.544343820353
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2010,1419.496864846781,1935.8386398562789,1004.5327384969828
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2010,8129.22318443187,10150.62223765148,6465.19292506328
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2010,1740.40739751796,2373.48033140647,1231.63090558698
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2011,7305.644607339517,9046.928839079052,5756.663381254673
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2011,1528.08806917482,2074.985826184845,1063.0653339843764
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2011,8254.219239240281,10221.59413620291,6504.11622646484
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2011,1770.5864782157,2404.27362823145,1231.7674247852901
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2012,7584.7736797647585,9416.52662083168,6020.076256382
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2012,1612.997354360353,2186.8948978468284,1111.810197379402
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2012,8232.130344538149,10220.222488946309,6533.88677355142
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2012,1767.60464466566,2396.51079921493,1218.37823450976
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2013,7836.908143049663,9708.478778003073,6217.815543120689
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2013,1678.5706617189278,2279.059191971912,1148.8233930224235
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2013,8191.694010405309,10147.99280586782,6499.303221712401
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2013,1740.89816724101,2363.6836153651498,1191.48069545565
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2014,7996.769188274235,9858.504960948008,6345.412713435837
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2014,1739.150617617693,2347.0670629858487,1184.4291638225232
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2014,8063.146322427279,9940.33542159214,6398.082773183681
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2014,1710.729009087,2308.71074089177,1165.07294378874
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2015,8028.795011356467,9857.063747157024,6257.062292468352
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2015,1779.9871569082818,2436.192778399075,1179.07996231803
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2015,7821.888309216641,9603.041499756091,6095.81416965705
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,2,Female,234,75+ years,410,Neoplasms,99,Smoking,3,Rate,2015,1665.0354890864498,2278.8633156972796,1102.93491394634
2,DALYs (Disability-Adjusted Life Years),146,Lebanon,1,Male,234,75+ years,410,Neoplasms,99,Smoking,1,Number,2016,7953.001072364964,9845.054436116505,6143.115191941735
